scenario,ewoc,burn_in,simulation,true_mtd,closest_target_dose,selected_mtd,selected_without_final_ewoc,ewoc_final_downshift,additional_duration_weeks,total_duration_weeks,stopped_early,n_total,n_new,n_acute_tox,n_subacute_tox,any_acute_tox,any_subacute_tox,n_above_true_mtd,pct_above_true_mtd,n_L0,n_L1,n_L2,n_L3,n_L4,n_new_L0,n_new_L1,n_new_L2,n_new_L3,n_new_L4
Acute steep,EWOC final only,True,32,2,3,3,4,1,96.0,120.0,False,30,24,5,3,True,True,21,70.0,0,6,3,4,17,0,0,3,4,17
Acute steep,EWOC final only,True,33,2,3,2,3,1,96.0,120.0,False,30,24,4,1,True,True,17,56.666666666666664,0,6,7,17,0,0,0,7,17,0
Acute steep,EWOC final only,True,34,2,3,3,4,1,96.0,120.0,False,30,24,2,0,True,False,21,70.0,0,6,3,12,9,0,0,3,12,9
Acute steep,EWOC final only,True,35,2,3,2,3,1,96.0,120.0,False,30,24,4,3,True,True,20,66.66666666666667,0,6,4,20,0,0,0,4,20,0
Acute steep,EWOC final only,True,36,2,3,2,3,1,96.0,120.0,False,30,24,5,2,True,True,11,36.666666666666664,0,6,13,11,0,0,0,13,11,0
Acute steep,EWOC final only,True,37,2,3,2,3,1,96.0,120.0,False,30,24,5,1,True,True,20,66.66666666666667,0,6,4,20,0,0,0,4,20,0
Acute steep,EWOC final only,True,38,2,3,2,2,0,96.0,120.0,False,30,24,6,3,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute steep,EWOC final only,True,39,2,3,2,2,0,96.0,120.0,False,30,24,6,3,True,True,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute steep,EWOC final only,True,40,2,3,2,3,1,96.0,120.0,False,30,24,5,3,True,True,19,63.333333333333336,0,6,5,19,0,0,0,5,19,0
Acute steep,EWOC final only,True,41,2,3,3,4,1,96.0,120.0,False,30,24,4,4,True,True,20,66.66666666666667,0,6,4,12,8,0,0,4,12,8
Acute steep,EWOC final only,True,42,2,3,2,2,0,96.0,120.0,False,30,24,7,5,True,True,20,66.66666666666667,0,6,4,20,0,0,0,4,20,0
Acute steep,EWOC final only,True,43,2,3,2,3,1,96.0,120.0,False,30,24,6,3,True,True,21,70.0,0,6,3,18,3,0,0,3,18,3
Acute steep,EWOC final only,True,44,2,3,2,3,1,96.0,120.0,False,30,24,5,2,True,True,19,63.333333333333336,0,6,5,19,0,0,0,5,19,0
Acute steep,EWOC final only,True,45,2,3,2,3,1,96.0,120.0,False,30,24,6,1,True,True,21,70.0,0,6,3,18,3,0,0,3,18,3
Acute steep,EWOC final only,True,46,2,3,3,4,1,96.0,120.0,False,30,24,4,8,True,True,18,60.0,0,6,6,9,9,0,0,6,9,9
Acute steep,EWOC final only,True,47,2,3,2,3,1,96.0,120.0,False,30,24,5,3,True,True,8,26.666666666666668,0,6,16,8,0,0,0,16,8,0
Acute steep,EWOC final only,True,48,2,3,2,3,1,96.0,120.0,False,30,24,5,3,True,True,16,53.333333333333336,0,6,8,16,0,0,0,8,16,0
Acute steep,EWOC final only,True,49,2,3,2,3,1,96.0,120.0,False,30,24,6,6,True,True,19,63.333333333333336,0,6,5,7,12,0,0,5,7,12
Acute steep,EWOC final only,True,50,2,3,2,3,1,96.0,120.0,False,30,24,6,2,True,True,19,63.333333333333336,0,6,5,12,7,0,0,5,12,7
Acute steep,EWOC final only,True,51,2,3,2,2,0,96.0,120.0,False,30,24,4,3,True,True,3,10.0,0,6,21,3,0,0,0,21,3,0
Acute steep,EWOC final only,True,52,2,3,2,3,1,96.0,120.0,False,30,24,5,2,True,True,21,70.0,0,6,3,21,0,0,0,3,21,0
Acute steep,EWOC final only,True,53,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute steep,EWOC final only,True,54,2,3,3,4,1,96.0,120.0,False,30,24,3,4,True,True,19,63.333333333333336,0,6,5,4,15,0,0,5,4,15
Acute steep,EWOC final only,True,55,2,3,2,3,1,96.0,120.0,False,30,24,5,3,True,True,13,43.333333333333336,0,6,11,13,0,0,0,11,13,0
Acute steep,EWOC final only,True,56,2,3,2,2,0,96.0,120.0,False,30,24,4,1,True,True,0,0.0,0,9,21,0,0,0,3,21,0,0
Acute steep,EWOC final only,True,57,2,3,3,3,0,96.0,120.0,False,30,24,5,5,True,True,20,66.66666666666667,0,6,4,7,13,0,0,4,7,13
Acute steep,EWOC final only,True,58,2,3,3,4,1,96.0,120.0,False,30,24,3,3,True,True,15,50.0,0,6,9,9,6,0,0,9,9,6
Acute steep,EWOC final only,True,59,2,3,1,1,0,96.0,120.0,False,30,24,8,3,True,True,7,23.333333333333332,0,9,14,7,0,0,3,14,7,0
Acute steep,EWOC final only,True,60,2,3,3,3,0,96.0,120.0,False,30,24,5,2,True,True,20,66.66666666666667,0,6,4,11,9,0,0,4,11,9
Acute steep,EWOC final only,True,61,2,3,2,2,0,96.0,120.0,False,30,24,8,4,True,True,18,60.0,0,6,6,10,8,0,0,6,10,8
Acute steep,EWOC final only,True,62,2,3,2,2,0,96.0,120.0,False,30,24,6,3,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute steep,EWOC final only,True,63,2,3,2,2,0,96.0,120.0,False,30,24,7,4,True,True,20,66.66666666666667,0,6,4,17,3,0,0,4,17,3
Acute steep,EWOC final only,True,64,2,3,2,3,1,96.0,120.0,False,30,24,5,4,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute steep,EWOC final only,True,65,2,3,3,3,0,96.0,120.0,False,30,24,5,2,True,True,20,66.66666666666667,0,6,4,10,10,0,0,4,10,10
Acute steep,EWOC final only,True,66,2,3,2,2,0,96.0,120.0,False,30,24,6,4,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute steep,EWOC final only,True,67,2,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute steep,EWOC final only,True,68,2,3,2,2,0,96.0,120.0,False,30,24,7,2,True,True,20,66.66666666666667,0,6,4,20,0,0,0,4,20,0
Acute steep,EWOC final only,True,69,2,3,3,4,1,96.0,120.0,False,30,24,4,2,True,True,20,66.66666666666667,0,6,4,8,12,0,0,4,8,12
Acute steep,EWOC final only,True,70,2,3,3,3,0,96.0,120.0,False,30,24,4,2,True,True,20,66.66666666666667,0,6,4,17,3,0,0,4,17,3
Acute steep,EWOC final only,True,71,2,3,3,4,1,96.0,120.0,False,30,24,5,5,True,True,21,70.0,0,6,3,4,17,0,0,3,4,17
Acute steep,EWOC final only,True,72,2,3,2,2,0,96.0,120.0,False,30,24,5,2,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute steep,EWOC final only,True,73,2,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute steep,EWOC final only,True,74,2,3,3,4,1,96.0,120.0,False,30,24,3,5,True,True,20,66.66666666666667,0,6,4,4,16,0,0,4,4,16
Acute steep,EWOC final only,True,75,2,3,3,4,1,96.0,120.0,False,30,24,3,4,True,True,20,66.66666666666667,0,6,4,4,16,0,0,4,4,16
Acute steep,EWOC final only,True,76,2,3,3,4,1,96.0,120.0,False,30,24,4,1,True,True,21,70.0,0,6,3,12,9,0,0,3,12,9
Acute steep,EWOC final only,True,77,2,3,2,3,1,96.0,120.0,False,30,24,5,2,True,True,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute steep,EWOC final only,True,78,2,3,3,3,0,96.0,120.0,False,30,24,6,5,True,True,21,70.0,0,6,3,4,17,0,0,3,4,17
Acute steep,EWOC final only,True,79,2,3,3,4,1,96.0,120.0,False,30,24,4,5,True,True,20,66.66666666666667,0,6,4,4,16,0,0,4,4,16
Acute steep,EWOC final only,True,80,2,3,2,3,1,96.0,120.0,False,30,24,5,1,True,True,19,63.333333333333336,0,6,5,16,3,0,0,5,16,3
Acute steep,EWOC final only,True,81,2,3,3,4,1,96.0,120.0,False,30,24,3,4,True,True,21,70.0,0,6,3,9,12,0,0,3,9,12
Acute steep,EWOC final only,True,82,2,3,3,3,0,96.0,120.0,False,30,24,4,1,True,True,18,60.0,0,6,6,15,3,0,0,6,15,3
Acute steep,EWOC final only,True,83,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute steep,EWOC final only,True,84,2,3,2,3,1,96.0,120.0,False,30,24,6,4,True,True,14,46.666666666666664,0,6,10,11,3,0,0,10,11,3
Acute steep,EWOC final only,True,85,2,3,2,3,1,96.0,120.0,False,30,24,3,2,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute steep,EWOC final only,True,86,2,3,2,3,1,96.0,120.0,False,30,24,5,5,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute steep,EWOC final only,True,87,2,3,2,2,0,96.0,120.0,False,30,24,6,2,True,True,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute steep,EWOC final only,True,88,2,3,2,3,1,96.0,120.0,False,30,24,8,8,True,True,21,70.0,0,6,3,7,14,0,0,3,7,14
Acute steep,EWOC final only,True,89,2,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute steep,EWOC final only,True,90,2,3,3,4,1,96.0,120.0,False,30,24,4,4,True,True,20,66.66666666666667,0,6,4,3,17,0,0,4,3,17
Acute steep,EWOC final only,True,91,2,3,2,2,0,96.0,120.0,False,30,24,4,2,True,True,0,0.0,0,6,24,0,0,0,0,24,0,0
Acute steep,EWOC final only,True,92,2,3,2,2,0,96.0,120.0,False,30,24,6,3,True,True,16,53.333333333333336,0,6,8,16,0,0,0,8,16,0
Acute steep,EWOC final only,True,93,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,17,56.666666666666664,0,6,7,17,0,0,0,7,17,0
Acute steep,EWOC final only,True,94,2,3,3,3,0,96.0,120.0,False,30,24,4,1,True,True,21,70.0,0,6,3,18,3,0,0,3,18,3
Acute steep,EWOC final only,True,95,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute steep,EWOC final only,True,96,2,3,4,4,0,96.0,120.0,False,30,24,1,3,True,True,19,63.333333333333336,0,6,5,5,14,0,0,5,5,14
Acute steep,EWOC final only,True,97,2,3,2,3,1,96.0,120.0,False,30,24,5,2,True,True,17,56.666666666666664,0,6,7,15,2,0,0,7,15,2
Acute steep,EWOC final only,True,98,2,3,2,3,1,96.0,120.0,False,30,24,5,3,True,True,17,56.666666666666664,0,6,7,17,0,0,0,7,17,0
Acute steep,EWOC final only,True,99,2,3,2,3,1,96.0,120.0,False,30,24,6,7,True,True,20,66.66666666666667,0,6,4,3,17,0,0,4,3,17
Acute steep,EWOC final only,True,100,2,3,2,3,1,96.0,120.0,False,30,24,5,2,True,True,21,70.0,0,6,3,15,6,0,0,3,15,6
Acute steep,EWOC final only,True,101,2,3,2,2,0,96.0,120.0,False,30,24,6,0,True,False,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute steep,EWOC final only,True,102,2,3,2,3,1,96.0,120.0,False,30,24,5,3,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute steep,EWOC final only,True,103,2,3,2,3,1,96.0,120.0,False,30,24,3,1,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute steep,EWOC final only,True,104,2,3,2,2,0,96.0,120.0,False,30,24,7,3,True,True,15,50.0,0,6,9,10,5,0,0,9,10,5
Acute steep,EWOC final only,True,105,2,3,2,3,1,96.0,120.0,False,30,24,7,4,True,True,21,70.0,0,6,3,12,9,0,0,3,12,9
Acute steep,EWOC final only,True,106,2,3,3,3,0,96.0,120.0,False,30,24,5,3,True,True,21,70.0,0,6,3,12,9,0,0,3,12,9
Acute steep,EWOC final only,True,107,2,3,2,2,0,96.0,120.0,False,30,24,5,1,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute steep,EWOC final only,True,108,2,3,3,4,1,96.0,120.0,False,30,24,3,7,True,True,20,66.66666666666667,0,6,4,4,16,0,0,4,4,16
Acute steep,EWOC final only,True,109,2,3,2,2,0,96.0,120.0,False,30,24,7,3,True,True,17,56.666666666666664,0,6,7,17,0,0,0,7,17,0
Acute steep,EWOC final only,True,110,2,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,8,26.666666666666668,0,6,16,8,0,0,0,16,8,0
Acute steep,EWOC final only,True,111,2,3,1,1,0,96.0,120.0,False,30,24,6,2,True,True,0,0.0,6,18,6,0,0,6,12,6,0,0
Acute steep,EWOC final only,True,112,2,3,2,3,1,96.0,120.0,False,30,24,4,3,True,True,19,63.333333333333336,0,6,5,19,0,0,0,5,19,0
Acute steep,EWOC final only,True,113,2,3,2,2,0,96.0,120.0,False,30,24,7,3,True,True,19,63.333333333333336,0,6,5,16,3,0,0,5,16,3
Acute steep,EWOC final only,True,114,2,3,2,2,0,96.0,120.0,False,30,24,5,4,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute steep,EWOC final only,True,115,2,3,2,2,0,96.0,120.0,False,30,24,6,2,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute steep,EWOC final only,True,116,2,3,2,2,0,96.0,120.0,False,30,24,5,1,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute steep,EWOC final only,True,117,2,3,2,3,1,96.0,120.0,False,30,24,5,2,True,True,20,66.66666666666667,0,6,4,11,9,0,0,4,11,9
Acute steep,EWOC final only,True,118,2,3,3,3,0,96.0,120.0,False,30,24,3,1,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
Acute steep,EWOC final only,True,119,2,3,2,3,1,96.0,120.0,False,30,24,4,2,True,True,15,50.0,0,6,9,9,6,0,0,9,9,6
Acute steep,EWOC final only,True,120,2,3,3,4,1,96.0,120.0,False,30,24,4,2,True,True,20,66.66666666666667,0,6,4,11,9,0,0,4,11,9
Acute steep,EWOC final only,True,121,2,3,2,3,1,96.0,120.0,False,30,24,5,4,True,True,14,46.666666666666664,0,6,10,14,0,0,0,10,14,0
Acute steep,EWOC final only,True,122,2,3,2,3,1,96.0,120.0,False,30,24,4,3,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute steep,EWOC final only,True,123,2,3,2,3,1,96.0,120.0,False,30,24,5,2,True,True,11,36.666666666666664,0,6,13,11,0,0,0,13,11,0
Acute steep,EWOC final only,True,124,2,3,3,3,0,96.0,120.0,False,30,24,2,4,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute steep,EWOC final only,True,125,2,3,2,3,1,96.0,120.0,False,30,24,6,7,True,True,19,63.333333333333336,0,6,5,4,15,0,0,5,4,15
Acute steep,EWOC final only,True,126,2,3,3,4,1,96.0,120.0,False,30,24,3,2,True,True,20,66.66666666666667,0,6,4,17,3,0,0,4,17,3
Acute steep,EWOC final only,True,127,2,3,3,3,0,96.0,120.0,False,30,24,2,3,True,True,9,30.0,0,6,15,9,0,0,0,15,9,0
Acute steep,EWOC final only,True,128,2,3,3,4,1,96.0,120.0,False,30,24,3,3,True,True,19,63.333333333333336,0,6,5,3,16,0,0,5,3,16
Acute steep,EWOC final only,True,129,2,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute steep,EWOC final only,True,130,2,3,2,2,0,96.0,120.0,False,30,24,5,3,True,True,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute steep,EWOC final only,True,131,2,3,2,2,0,96.0,120.0,False,30,24,8,3,True,True,19,63.333333333333336,0,6,5,16,3,0,0,5,16,3
Acute steep,EWOC final only,True,132,2,3,2,3,1,96.0,120.0,False,30,24,3,1,True,True,12,40.0,0,6,12,12,0,0,0,12,12,0
Acute steep,EWOC final only,True,133,2,3,2,2,0,96.0,120.0,False,30,24,6,0,True,False,6,20.0,0,6,18,6,0,0,0,18,6,0
Acute steep,EWOC final only,True,134,2,3,3,3,0,96.0,120.0,False,30,24,3,4,True,True,18,60.0,0,6,6,18,0,0,0,6,18,0
Acute steep,EWOC final only,True,135,2,3,3,3,0,96.0,120.0,False,30,24,2,3,True,True,15,50.0,0,6,9,15,0,0,0,9,15,0
